Date,Time,DateTime,Country,DC_Power,AC_Power,Ambient_Temperature,Module_Temperature,Irradiation,Day,Month,Hour,Daily_Yield,Total_Yield,Price,Demand,Demand_Energy
6/3/2024,16,2024-03-06 16:00:00,Australia,26.333,24.044,16.85,21.64,0.389,6,3,16,415.8,31075.682000000015,82.89,7471.6242,7433.42
6/3/2024,17,2024-03-06 17:00:00,Australia,18.463,15.892,16.69,20.76,0.308,6,3,17,431.692,31091.574000000015,137.63333,8062.2933,8049.4
6/3/2024,18,2024-03-06 18:00:00,Australia,10.696,9.519,18.0,20.69,0.162,6,3,18,441.211,31101.093000000015,154.74083,8266.6642,8262.64
6/3/2024,19,2024-03-06 19:00:00,Australia,0.0,0.0,17.33,22.7,0.0,6,3,19,441.211,31101.093000000015,105.99167,8099.3075,8110.87
6/3/2024,20,2024-03-06 20:00:00,Australia,0.0,0.0,16.66,23.15,0.0,6,3,20,441.211,31101.093000000015,91.015,7823.1,7838.71
6/3/2024,21,2024-03-06 21:00:00,Australia,0.0,0.0,17.35,24.7,0.0,6,3,21,441.211,31101.093000000015,95.18,7368.0508,7390.77
6/3/2024,22,2024-03-06 22:00:00,Australia,0.0,0.0,16.6,20.98,0.001,6,3,22,441.211,31101.093000000015,85.330833,6816.2892,6839.47
6/3/2024,23,2024-03-06 23:00:00,Australia,0.0,0.0,17.15,21.32,0.05,6,3,23,441.211,31101.093000000015,89.645833,6454.0867,6466.26
7/3/2024,0,2024-03-07 00:00:00,Australia,0.0,0.0,16.93,21.03,0.0,7,3,0,0.0,31101.093000000015,66.164167,6125.7883,6134.4
7/3/2024,1,2024-03-07 01:00:00,Australia,0.0,0.0,17.03,20.93,0.0,7,3,1,0.0,31101.093000000015,78.434167,5979.3867,5985.29
7/3/2024,2,2024-03-07 02:00:00,Australia,0.0,0.0,16.44,22.15,0.0,7,3,2,0.0,31101.093000000015,62.989167,5847.015,5850.06
7/3/2024,3,2024-03-07 03:00:00,Australia,0.0,0.0,17.37,22.79,0.021,7,3,3,0.0,31101.093000000015,60.393333,5805.5858,5807.63
7/3/2024,4,2024-03-07 04:00:00,Australia,0.0,0.0,16.42,21.37,0.014,7,3,4,0.0,31101.093000000015,72.645,5890.1642,5884.7
7/3/2024,5,2024-03-07 05:00:00,Australia,0.0,0.0,16.88,22.15,0.007,7,3,5,0.0,31101.093000000015,90.195,6188.1467,6173.75
7/3/2024,6,2024-03-07 06:00:00,Australia,10.007,9.403,16.87,23.05,0.167,7,3,6,9.403,31110.496000000014,85.129167,6519.2542,6505.71
7/3/2024,7,2024-03-07 07:00:00,Australia,18.846,16.727,18.19,22.65,0.289,7,3,7,26.130000000000003,31127.223000000013,44.393333,6405.8333,6425.15
7/3/2024,8,2024-03-07 08:00:00,Australia,30.355,28.361,18.17,20.96,0.456,7,3,8,54.491,31155.584000000013,45.236667,5898.8075,5913.17
7/3/2024,9,2024-03-07 09:00:00,Australia,39.18,35.073,17.71,21.81,0.589,7,3,9,89.564,31190.657000000014,38.208333,5759.1308,5765.89
7/3/2024,10,2024-03-07 10:00:00,Australia,55.779,50.771,16.9,20.68,0.874,7,3,10,140.335,31241.428000000014,45.140833,5761.0092,5751.86
7/3/2024,11,2024-03-07 11:00:00,Australia,62.15,54.044,18.19,21.79,0.935,7,3,11,194.379,31295.472000000016,51.120833,5651.1717,5660.96
7/3/2024,12,2024-03-07 12:00:00,Australia,60.955,50.652,17.72,21.97,0.923,7,3,12,245.031,31346.124000000014,46.731667,5631.9683,5627.92
7/3/2024,13,2024-03-07 13:00:00,Australia,62.382,56.415,17.11,21.33,0.942,7,3,13,301.446,31402.539000000015,25.713333,5838.4433,5824.53
7/3/2024,14,2024-03-07 14:00:00,Australia,50.151,42.66,17.25,22.85,0.794,7,3,14,344.106,31445.199000000015,39.758333,6274.795,6255.76
7/3/2024,15,2024-03-07 15:00:00,Australia,43.933,39.472,17.86,22.94,0.664,7,3,15,383.578,31484.671000000017,41.001667,6926.8483,6893.42
7/3/2024,16,2024-03-07 16:00:00,Australia,29.098,24.782,17.56,22.23,0.467,7,3,16,408.36,31509.453000000016,61.244167,7783.18,7744.11
7/3/2024,17,2024-03-07 17:00:00,Australia,18.249,16.905,17.41,22.75,0.3,7,3,17,425.265,31526.358000000015,110.35667,8345.61,8339.76
7/3/2024,18,2024-03-07 18:00:00,Australia,10.112,9.332,17.05,22.08,0.168,7,3,18,434.597,31535.690000000013,303.355,8467.0192,8461.55
7/3/2024,19,2024-03-07 19:00:00,Australia,0.0,0.0,16.86,22.19,0.025,7,3,19,434.597,31535.690000000013,207.12333,8342.6608,8355.31
7/3/2024,20,2024-03-07 20:00:00,Australia,0.0,0.0,17.31,21.61,0.0,7,3,20,434.597,31535.690000000013,187.735,8113.5517,8125.18
7/3/2024,21,2024-03-07 21:00:00,Australia,0.0,0.0,16.79,22.53,0.0,7,3,21,434.597,31535.690000000013,76.845833,7461.2725,7492.4
7/3/2024,22,2024-03-07 22:00:00,Australia,0.0,0.0,17.41,21.78,0.004,7,3,22,434.597,31535.690000000013,82.219167,6816.975,6840.11
7/3/2024,23,2024-03-07 23:00:00,Australia,0.0,0.0,17.57,21.49,0.0,7,3,23,434.597,31535.690000000013,98.3325,6516.525,6526.86
8/3/2024,0,2024-03-08 00:00:00,Australia,0.0,0.0,16.67,22.62,0.0,8,3,0,0.0,31535.690000000013,90.005,6269.6467,6275.34
8/3/2024,1,2024-03-08 01:00:00,Australia,0.0,0.0,17.87,20.67,0.0,8,3,1,0.0,31535.690000000013,68.1375,6130.2883,6139.08
8/3/2024,2,2024-03-08 02:00:00,Australia,0.0,0.0,17.31,21.83,0.0,8,3,2,0.0,31535.690000000013,69.350833,5992.6375,5995.26
8/3/2024,3,2024-03-08 03:00:00,Australia,0.0,0.0,18.05,24.0,0.0,8,3,3,0.0,31535.690000000013,80.765833,5958.9533,5956.95
8/3/2024,4,2024-03-08 04:00:00,Australia,0.0,0.0,16.85,20.37,0.0,8,3,4,0.0,31535.690000000013,90.954167,6041.2908,6037.44
8/3/2024,5,2024-03-08 05:00:00,Australia,0.0,0.0,16.64,22.31,0.013,8,3,5,0.0,31535.690000000013,102.145,6356.9658,6341.68
8/3/2024,6,2024-03-08 06:00:00,Australia,9.992,9.002,17.98,24.74,0.147,8,3,6,9.002,31544.692000000014,111.48833,6697.0125,6680.67
8/3/2024,7,2024-03-08 07:00:00,Australia,18.307,16.96,17.41,24.26,0.295,8,3,7,25.962000000000003,31561.652000000013,53.6225,6758.7333,6769.08
8/3/2024,8,2024-03-08 08:00:00,Australia,27.256,24.427,17.03,22.99,0.395,8,3,8,50.389,31586.079000000012,40.3925,6484.415,6495.45
8/3/2024,9,2024-03-08 09:00:00,Australia,44.241,39.57,16.9,22.28,0.67,8,3,9,89.959,31625.649000000012,51.4675,6195.8842,6207.24
8/3/2024,10,2024-03-08 10:00:00,Australia,50.653,45.671,18.4,21.5,0.756,8,3,10,135.63,31671.32000000001,40.178333,5775.9858,5794.94
8/3/2024,11,2024-03-08 11:00:00,Australia,65.109,56.496,17.7,21.74,0.991,8,3,11,192.126,31727.81600000001,36.6075,5549.2258,5546.49
8/3/2024,12,2024-03-08 12:00:00,Australia,62.152,53.435,17.23,24.08,0.951,8,3,12,245.561,31781.25100000001,58.800833,5864.6883,5855.45
8/3/2024,13,2024-03-08 13:00:00,Australia,64.178,57.211,17.5,22.44,0.974,8,3,13,302.772,31838.46200000001,61.655833,6067.5758,6052.69
8/3/2024,14,2024-03-08 14:00:00,Australia,54.896,48.516,17.37,23.11,0.828,8,3,14,351.288,31886.97800000001,72.163333,6539.56,6524.8
8/3/2024,15,2024-03-08 15:00:00,Australia,43.322,38.588,17.87,23.5,0.697,8,3,15,389.876,31925.56600000001,83.21,7013.6117,6983.54
8/3/2024,16,2024-03-08 16:00:00,Australia,27.111,24.507,18.76,22.75,0.42,8,3,16,414.383,31950.07300000001,137.00333,7676.7317,7650.66
8/3/2024,17,2024-03-08 17:00:00,Australia,18.864,17.17,18.17,21.0,0.341,8,3,17,431.553,31967.24300000001,246.0025,8049.2467,8047.08
8/3/2024,18,2024-03-08 18:00:00,Australia,9.555,9.099,17.89,22.65,0.145,8,3,18,440.652,31976.342000000008,290.04667,8088.5683,8087.61
8/3/2024,19,2024-03-08 19:00:00,Australia,0.0,0.0,16.93,22.9,0.0,8,3,19,440.652,31976.342000000008,152.88917,7955.71,7961.32
8/3/2024,20,2024-03-08 20:00:00,Australia,0.0,0.0,17.73,22.72,0.007,8,3,20,440.652,31976.342000000008,112.4625,7809.3742,7821.39
8/3/2024,21,2024-03-08 21:00:00,Australia,0.0,0.0,17.37,21.56,0.003,8,3,21,440.652,31976.342000000008,115.96,7412.3175,7430.01
8/3/2024,22,2024-03-08 22:00:00,Australia,0.0,0.0,17.75,21.92,0.0,8,3,22,440.652,31976.342000000008,104.52083,6910.9383,6933.22
8/3/2024,23,2024-03-08 23:00:00,Australia,0.0,0.0,17.75,21.3,0.0,8,3,23,440.652,31976.342000000008,118.46417,6551.4717,6562.3
9/3/2024,0,2024-03-09 00:00:00,Australia,0.0,0.0,17.44,24.21,0.004,9,3,0,0.0,31976.342000000008,88.849167,6260.4033,6270.26
9/3/2024,1,2024-03-09 01:00:00,Australia,0.0,0.0,17.67,21.39,0.02,9,3,1,0.0,31976.342000000008,85.299167,6070.2467,6076.36
9/3/2024,2,2024-03-09 02:00:00,Australia,0.0,0.0,17.2,20.76,0.0,9,3,2,0.0,31976.342000000008,80.3825,5923.3233,5929.47
9/3/2024,3,2024-03-09 03:00:00,Australia,0.0,0.0,17.36,22.42,0.0,9,3,3,0.0,31976.342000000008,67.953333,5873.835,5874.8
9/3/2024,4,2024-03-09 04:00:00,Australia,0.0,0.0,17.68,22.04,0.0,9,3,4,0.0,31976.342000000008,78.7025,5916.1358,5913.94
9/3/2024,5,2024-03-09 05:00:00,Australia,0.0,0.0,17.49,22.39,0.017,9,3,5,0.0,31976.342000000008,87.090833,5990.2875,5986.26
9/3/2024,6,2024-03-09 06:00:00,Australia,9.332,8.187,17.52,23.33,0.159,9,3,6,8.187,31984.52900000001,82.65,6055.7117,6057.51
9/3/2024,7,2024-03-09 07:00:00,Australia,18.834,16.801,17.22,22.74,0.286,9,3,7,24.988,32001.33000000001,20.756667,5817.15,5835.79
9/3/2024,8,2024-03-09 08:00:00,Australia,27.981,25.483,17.07,23.34,0.48,9,3,8,50.471,32026.81300000001,0.625,5307.4458,5324.14
9/3/2024,9,2024-03-09 09:00:00,Australia,40.567,37.402,17.09,24.14,0.603,9,3,9,87.87299999999999,32064.215000000007,15.975833,5053.9425,5062.48
9/3/2024,10,2024-03-09 10:00:00,Australia,49.266,44.524,18.22,23.67,0.762,9,3,10,132.397,32108.73900000001,-16.456667,4855.2325,4853.77
9/3/2024,11,2024-03-09 11:00:00,Australia,63.882,55.561,17.91,21.69,0.978,9,3,11,187.958,32164.30000000001,-21.916667,4921.43,4923.01
9/3/2024,12,2024-03-09 12:00:00,Australia,58.833,52.863,17.67,23.45,0.911,9,3,12,240.821,32217.16300000001,-27.4625,4909.6833,4911.27
9/3/2024,13,2024-03-09 13:00:00,Australia,62.533,54.723,16.46,22.56,0.951,9,3,13,295.544,32271.886000000013,-13.111667,4996.86,4985.7
9/3/2024,14,2024-03-09 14:00:00,Australia,51.99,45.467,17.45,22.23,0.804,9,3,14,341.01099999999997,32317.353000000014,19.101667,5484.8367,5458.49
9/3/2024,15,2024-03-09 15:00:00,Australia,39.424,36.211,17.5,21.97,0.594,9,3,15,377.222,32353.564000000013,38.684167,6118.335,6092.03
9/3/2024,16,2024-03-09 16:00:00,Australia,28.488,26.004,17.27,24.27,0.456,9,3,16,403.226,32379.568000000014,39.2075,6878.015,6842.08
9/3/2024,17,2024-03-09 17:00:00,Australia,19.699,17.685,17.32,22.43,0.313,9,3,17,420.911,32397.253000000015,155.375,7536.7725,7519.04
9/3/2024,18,2024-03-09 18:00:00,Australia,9.613,8.659,17.14,22.72,0.155,9,3,18,429.57,32405.912000000015,274.9275,7788.125,7779.35
9/3/2024,19,2024-03-09 19:00:00,Australia,0.0,0.0,16.95,22.02,0.007,9,3,19,429.57,32405.912000000015,148.94167,7680.6325,7695.05
9/3/2024,20,2024-03-09 20:00:00,Australia,0.0,0.0,17.83,23.65,0.0,9,3,20,429.57,32405.912000000015,96.651667,7430.75,7437.6
9/3/2024,21,2024-03-09 21:00:00,Australia,0.0,0.0,18.05,24.05,0.0,9,3,21,429.57,32405.912000000015,86.765833,7075.2892,7095.36
9/3/2024,22,2024-03-09 22:00:00,Australia,0.0,0.0,18.23,22.15,0.0,9,3,22,429.57,32405.912000000015,90.334167,6706.56,6721.91
9/3/2024,23,2024-03-09 23:00:00,Australia,0.0,0.0,17.68,23.76,0.01,9,3,23,429.57,32405.912000000015,95.938333,6363.56,6377.02
10/3/2024,0,2024-03-10 00:00:00,Australia,0.0,0.0,17.52,24.38,0.0,10,3,0,0.0,32405.912000000015,71.271667,6105.2158,6114.26
10/3/2024,1,2024-03-10 01:00:00,Australia,0.0,0.0,16.67,23.78,0.02,10,3,1,0.0,32405.912000000015,58.414167,5948.2875,5953.9
10/3/2024,2,2024-03-10 02:00:00,Australia,0.0,0.0,17.59,23.12,0.0,10,3,2,0.0,32405.912000000015,53.0325,5789.0158,5793.39
10/3/2024,3,2024-03-10 03:00:00,Australia,0.0,0.0,18.59,22.77,0.045,10,3,3,0.0,32405.912000000015,45.845,5735.8475,5737.79
10/3/2024,4,2024-03-10 04:00:00,Australia,0.0,0.0,18.05,24.09,0.001,10,3,4,0.0,32405.912000000015,52.2775,5725.7158,5725.5
10/3/2024,5,2024-03-10 05:00:00,Australia,0.0,0.0,18.52,23.13,0.0,10,3,5,0.0,32405.912000000015,57.241667,5788.7817,5786.88
10/3/2024,6,2024-03-10 06:00:00,Australia,10.648,9.472,17.9,22.79,0.161,10,3,6,9.472,32415.384000000016,46.800833,5757.1633,5760.76
10/3/2024,7,2024-03-10 07:00:00,Australia,17.153,16.055,17.56,23.3,0.238,10,3,7,25.527,32431.439000000017,-11.955,5490.0658,5503.54
10/3/2024,8,2024-03-10 08:00:00,Australia,29.444,24.264,18.67,23.35,0.464,10,3,8,49.791,32455.703000000016,-15.4525,5249.9233,5255.08
10/3/2024,9,2024-03-10 09:00:00,Australia,40.864,36.438,18.24,21.91,0.637,10,3,9,86.229,32492.141000000014,-18.79,5224.9008,5224.01
10/3/2024,10,2024-03-10 10:00:00,Australia,52.316,47.37,17.7,24.58,0.854,10,3,10,133.599,32539.511000000013,-5.9966667,5328.7925,5323.7
10/3/2024,11,2024-03-10 11:00:00,Australia,61.359,56.205,19.13,22.81,0.954,10,3,11,189.804,32595.716000000015,0.32583333,5226.6308,5236.65
10/3/2024,12,2024-03-10 12:00:00,Australia,61.657,58.199,18.11,25.05,0.964,10,3,12,248.003,32653.915000000015,9.1608333,5149.5767,5144.68
10/3/2024,13,2024-03-10 13:00:00,Australia,62.761,58.327,17.97,22.09,0.983,10,3,13,306.33,32712.242000000017,28.458333,5283.4733,5277.4
10/3/2024,14,2024-03-10 14:00:00,Australia,51.392,44.68,18.0,21.54,0.81,10,3,14,351.01,32756.922000000017,39.320833,5584.3508,5569.95
10/3/2024,15,2024-03-10 15:00:00,Australia,40.934,36.004,17.85,23.0,0.648,10,3,15,387.014,32792.926000000014,28.110833,6041.1067,6015.64
10/3/2024,16,2024-03-10 16:00:00,Australia,29.731,26.838,16.63,23.18,0.471,10,3,16,413.852,32819.76400000002,52.1325,6936.0992,6894.38
10/3/2024,17,2024-03-10 17:00:00,Australia,17.839,16.152,17.8,21.59,0.282,10,3,17,430.004,32835.91600000002,212.2675,7664.4383,7641.87
10/3/2024,18,2024-03-10 18:00:00,Australia,9.91,9.2,18.45,22.49,0.115,10,3,18,439.204,32845.116000000016,290.10667,7971.4592,7968.24
10/3/2024,19,2024-03-10 19:00:00,Australia,0.0,0.0,18.43,24.05,0.013,10,3,19,439.204,32845.116000000016,175.4325,7834.9267,7846.32
10/3/2024,20,2024-03-10 20:00:00,Australia,0.0,0.0,17.18,22.68,0.018,10,3,20,439.204,32845.116000000016,82.426667,7527.73,7541.93
10/3/2024,21,2024-03-10 21:00:00,Australia,0.0,0.0,17.73,22.14,0.0,10,3,21,439.204,32845.116000000016,89.3425,7110.5467,7128.51
10/3/2024,22,2024-03-10 22:00:00,Australia,0.0,0.0,17.35,22.52,0.004,10,3,22,439.204,32845.116000000016,88.990833,6669.6542,6689.09
10/3/2024,23,2024-03-10 23:00:00,Australia,0.0,0.0,18.24,23.1,0.0,10,3,23,439.204,32845.116000000016,85.2075,6357.5417,6368.49
11/3/2024,0,2024-03-11 00:00:00,Australia,0.0,0.0,18.54,22.58,0.021,11,3,0,0.0,32845.116000000016,81.34,6086.5125,6091.3
11/3/2024,1,2024-03-11 01:00:00,Australia,0.0,0.0,17.7,25.11,0.0,11,3,1,0.0,32845.116000000016,76.639167,5993.7283,6000.32
11/3/2024,2,2024-03-11 02:00:00,Australia,0.0,0.0,17.99,21.48,0.022,11,3,2,0.0,32845.116000000016,64.234167,5841.34,5847.03
11/3/2024,3,2024-03-11 03:00:00,Australia,0.0,0.0,18.19,25.36,0.027,11,3,3,0.0,32845.116000000016,72.171667,5817.7383,5817.7
11/3/2024,4,2024-03-11 04:00:00,Australia,0.0,0.0,17.89,22.59,0.002,11,3,4,0.0,32845.116000000016,85.123333,5940.7992,5930.46
11/3/2024,5,2024-03-11 05:00:00,Australia,0.0,0.0,19.32,22.41,0.0,11,3,5,0.0,32845.116000000016,89.3775,6265.0017,6249.94
11/3/2024,6,2024-03-11 06:00:00,Australia,9.222,8.625,18.89,22.45,0.132,11,3,6,8.625,32853.741000000016,108.23917,6708.3692,6689.48
11/3/2024,7,2024-03-11 07:00:00,Australia,18.834,16.71,18.41,24.52,0.29,11,3,7,25.335,32870.451000000015,40.993333,6823.6358,6837.07
11/3/2024,8,2024-03-11 08:00:00,Australia,30.785,26.978,19.45,21.96,0.499,11,3,8,52.313,32897.42900000002,22.051667,6348.245,6367.16
11/3/2024,9,2024-03-11 09:00:00,Australia,38.366,33.487,17.38,23.28,0.548,11,3,9,85.80000000000001,32930.91600000002,32.325833,5884.9442,5899.87
11/3/2024,10,2024-03-11 10:00:00,Australia,52.982,46.741,18.93,22.59,0.835,11,3,10,132.541,32977.65700000002,46.349167,6103.6983,6087.44
11/3/2024,11,2024-03-11 11:00:00,Australia,58.635,49.273,17.55,23.84,0.939,11,3,11,181.81400000000002,33026.93000000002,20.9275,5843.4317,5859.01
11/3/2024,12,2024-03-11 12:00:00,Australia,66.518,59.509,18.14,22.4,0.998,11,3,12,241.323,33086.43900000002,54.78,6123.2358,6096.26
11/3/2024,13,2024-03-11 13:00:00,Australia,60.308,51.451,18.43,21.54,0.926,11,3,13,292.774,33137.89000000002,24.915833,5969.2392,5995.67
11/3/2024,14,2024-03-11 14:00:00,Australia,54.98,47.972,18.12,23.04,0.864,11,3,14,340.746,33185.86200000002,59.2675,6549.7433,6504.0
11/3/2024,15,2024-03-11 15:00:00,Australia,40.546,35.545,18.2,22.23,0.626,11,3,15,376.291,33221.40700000002,50.420833,6885.975,6872.75
11/3/2024,16,2024-03-11 16:00:00,Australia,28.115,24.924,17.59,23.78,0.437,11,3,16,401.21500000000003,33246.33100000002,79.860833,7432.02,7410.54
11/3/2024,17,2024-03-11 17:00:00,Australia,15.515,13.567,18.58,21.05,0.249,11,3,17,414.78200000000004,33259.89800000002,216.21417,7910.655,7897.06
11/3/2024,18,2024-03-11 18:00:00,Australia,10.054,8.806,18.42,23.25,0.149,11,3,18,423.588,33268.70400000002,259.66917,8037.39,8035.84
11/3/2024,19,2024-03-11 19:00:00,Australia,0.0,0.0,17.88,21.91,0.019,11,3,19,423.588,33268.70400000002,98.675,7949.4958,7954.65
11/3/2024,20,2024-03-11 20:00:00,Australia,0.0,0.0,18.32,23.86,0.0,11,3,20,423.588,33268.70400000002,107.46667,7836.2675,7847.47
11/3/2024,21,2024-03-11 21:00:00,Australia,0.0,0.0,18.04,24.05,0.004,11,3,21,423.588,33268.70400000002,116.94083,7307.6067,7328.42
11/3/2024,22,2024-03-11 22:00:00,Australia,0.0,0.0,17.93,23.75,0.0,11,3,22,423.588,33268.70400000002,130.715,6843.8358,6867.97
11/3/2024,23,2024-03-11 23:00:00,Australia,0.0,0.0,18.63,24.07,0.0,11,3,23,423.588,33268.70400000002,111.185,6436.85,6450.48
12/3/2024,0,2024-03-12 00:00:00,Australia,0.0,0.0,18.09,22.96,0.0,12,3,0,0.0,33268.70400000002,95.133333,6099.2483,6109.2
12/3/2024,1,2024-03-12 01:00:00,Australia,0.0,0.0,18.79,23.16,0.0,12,3,1,0.0,33268.70400000002,89.998333,5995.4708,5999.64
12/3/2024,2,2024-03-12 02:00:00,Australia,0.0,0.0,18.35,24.3,0.0,12,3,2,0.0,33268.70400000002,84.053333,5850.7508,5857.24
12/3/2024,3,2024-03-12 03:00:00,Australia,0.0,0.0,18.1,21.72,0.007,12,3,3,0.0,33268.70400000002,72.390833,5821.2242,5816.01
12/3/2024,4,2024-03-12 04:00:00,Australia,0.0,0.0,18.29,23.98,0.0,12,3,4,0.0,33268.70400000002,81.169167,5919.1392,5916.39
12/3/2024,5,2024-03-12 05:00:00,Australia,0.0,0.0,17.43,22.51,0.008,12,3,5,0.0,33268.70400000002,112.12417,6176.1867,6161.61
12/3/2024,6,2024-03-12 06:00:00,Australia,9.84,8.873,18.06,22.92,0.153,12,3,6,8.873,33277.57700000002,140.305,6534.8808,6521.6
12/3/2024,7,2024-03-12 07:00:00,Australia,18.53,16.44,18.83,22.92,0.276,12,3,7,25.313000000000002,33294.01700000002,25.818333,6494.2017,6509.2
12/3/2024,8,2024-03-12 08:00:00,Australia,29.556,26.055,18.16,22.45,0.483,12,3,8,51.367999999999995,33320.07200000002,14.645,5973.8883,5998.58
12/3/2024,9,2024-03-12 09:00:00,Australia,37.888,31.764,18.43,22.91,0.591,12,3,9,83.132,33351.836000000025,-17.875,5431.775,5448.69
12/3/2024,10,2024-03-12 10:00:00,Australia,57.096,47.602,18.47,22.45,0.877,12,3,10,130.73399999999998,33399.438000000024,-16.716667,5163.8692,5169.48
12/3/2024,11,2024-03-12 11:00:00,Australia,58.025,48.848,19.08,22.57,0.899,12,3,11,179.582,33448.28600000002,-18.641667,5090.7583,5088.18
12/3/2024,12,2024-03-12 12:00:00,Australia,67.82,59.484,18.41,23.64,1.057,12,3,12,239.066,33507.77000000002,-12.8,5275.4425,5267.76
12/3/2024,13,2024-03-12 13:00:00,Australia,58.917,52.808,18.49,23.09,0.912,12,3,13,291.874,33560.578000000016,25.035833,5330.6908,5323.62
12/3/2024,14,2024-03-12 14:00:00,Australia,52.985,45.414,18.34,23.92,0.814,12,3,14,337.288,33605.99200000001,25.266667,5760.8208,5741.49
12/3/2024,15,2024-03-12 15:00:00,Australia,42.483,37.709,19.14,23.36,0.639,12,3,15,374.997,33643.701000000015,39.1275,6430.2583,6389.43
12/3/2024,16,2024-03-12 16:00:00,Australia,28.421,26.396,18.21,23.13,0.459,12,3,16,401.39300000000003,33670.097000000016,78.6225,7531.0892,7493.26
12/3/2024,17,2024-03-12 17:00:00,Australia,16.282,14.682,18.81,24.14,0.281,12,3,17,416.075,33684.77900000002,191.875,8077.4817,8067.16
12/3/2024,18,2024-03-12 18:00:00,Australia,10.449,9.205,18.64,24.14,0.166,12,3,18,425.28,33693.98400000002,182.39167,8217.64,8209.79
12/3/2024,19,2024-03-12 19:00:00,Australia,0.0,0.0,18.43,22.77,0.007,12,3,19,425.28,33693.98400000002,101.65333,8158.695,8167.79
12/3/2024,20,2024-03-12 20:00:00,Australia,0.0,0.0,17.67,23.55,0.0,12,3,20,425.28,33693.98400000002,94.409167,7945.3525,7961.93
12/3/2024,21,2024-03-12 21:00:00,Australia,0.0,0.0,18.65,23.96,0.013,12,3,21,425.28,33693.98400000002,81.116667,7394.4083,7416.9
12/3/2024,22,2024-03-12 22:00:00,Australia,0.0,0.0,18.84,24.73,0.0,12,3,22,425.28,33693.98400000002,81.354167,6889.7892,6910.97
12/3/2024,23,2024-03-12 23:00:00,Australia,0.0,0.0,17.55,24.82,0.0,12,3,23,425.28,33693.98400000002,100.86917,6469.6667,6485.99
13/3/2024,0,2024-03-13 00:00:00,Australia,0.0,0.0,18.02,22.63,0.0,13,3,0,0.0,33693.98400000002,89.121667,6171.1342,6179.89
13/3/2024,1,2024-03-13 01:00:00,Australia,0.0,0.0,18.94,22.68,0.0,13,3,1,0.0,33693.98400000002,85.995,6022.0517,6025.23
13/3/2024,2,2024-03-13 02:00:00,Australia,0.0,0.0,17.99,23.04,0.0,13,3,2,0.0,33693.98400000002,80.175833,5918.5808,5922.74
13/3/2024,3,2024-03-13 03:00:00,Australia,0.0,0.0,18.34,22.8,0.0,13,3,3,0.0,33693.98400000002,86.37,5881.8033,5881.32
13/3/2024,4,2024-03-13 04:00:00,Australia,0.0,0.0,18.79,22.91,0.009,13,3,4,0.0,33693.98400000002,94.048333,5985.3242,5976.2
13/3/2024,5,2024-03-13 05:00:00,Australia,0.0,0.0,19.09,20.45,0.0,13,3,5,0.0,33693.98400000002,101.78083,6222.1525,6211.53
13/3/2024,6,2024-03-13 06:00:00,Australia,9.89,9.214,19.24,22.81,0.157,13,3,6,9.214,33703.19800000002,146.08833,6567.9833,6556.49
13/3/2024,7,2024-03-13 07:00:00,Australia,17.166,14.567,17.94,23.29,0.217,13,3,7,23.781,33717.76500000002,71.439167,6551.4467,6568.61
13/3/2024,8,2024-03-13 08:00:00,Australia,27.17,23.547,18.64,24.35,0.428,13,3,8,47.328,33741.31200000002,-6.5183333,5952.365,5970.83
13/3/2024,9,2024-03-13 09:00:00,Australia,38.932,34.255,18.05,24.09,0.604,13,3,9,81.583,33775.56700000002,14.495,5747.0375,5755.92
13/3/2024,10,2024-03-13 10:00:00,Australia,49.38,43.096,18.47,22.5,0.743,13,3,10,124.679,33818.663000000015,45.145,5609.7975,5609.37
13/3/2024,11,2024-03-13 11:00:00,Australia,63.683,54.666,18.77,22.57,1.033,13,3,11,179.345,33873.32900000001,21.3425,5468.4758,5475.44
13/3/2024,12,2024-03-13 12:00:00,Australia,65.252,57.22,18.87,23.9,1.012,13,3,12,236.565,33930.54900000001,26.006667,5449.005,5449.35
13/3/2024,13,2024-03-13 13:00:00,Australia,58.662,51.872,18.24,23.26,0.9,13,3,13,288.437,33982.42100000002,30.730833,5576.9267,5560.18
13/3/2024,14,2024-03-13 14:00:00,Australia,56.137,51.146,17.65,21.69,0.867,13,3,14,339.58299999999997,34033.56700000002,20.265,6003.7683,5985.79
13/3/2024,15,2024-03-13 15:00:00,Australia,41.621,36.74,18.85,25.28,0.618,13,3,15,376.323,34070.307000000015,44.039167,6619.63,6584.72
13/3/2024,16,2024-03-13 16:00:00,Australia,31.806,29.936,17.23,25.04,0.492,13,3,16,406.259,34100.24300000002,86.8325,7516.6475,7481.74
13/3/2024,17,2024-03-13 17:00:00,Australia,17.819,16.257,19.05,23.98,0.261,13,3,17,422.516,34116.500000000015,169.23417,8141.1733,8131.46
13/3/2024,18,2024-03-13 18:00:00,Australia,9.308,7.824,18.65,23.15,0.145,13,3,18,430.34,34124.324000000015,189.63833,8309.7942,8300.87
13/3/2024,19,2024-03-13 19:00:00,Australia,0.0,0.0,18.56,24.14,0.017,13,3,19,430.34,34124.324000000015,130.12583,8199.5233,8211.42
